Assigment name,Assignment,Assignment Type,Author,Billable Hours,Category,Cost Center,Cost Center (Business Unit),Customer Responsible,Date,Employee Role,Entry Date,Hour Price,Hours Worked,Industry,Internal,Invoice Number,Invoiced,Invoicing Date,Margin,Non-Billable,Owner,Paid,Parent Company,Parent Company Home Country,Parent Company Industry,Parent Company Responsible,Parent Company Type,Payer,Payer Home Country,Payment Date,Principal,Principal Home Country,Principal Type,Responsible,Seller,Skill,Status (Registere,Tax Rate,Total,Transaction,Transaction Type,Transaction Type Englis,Transaction status (Ope,Type (Fe
 Pahoinpitely,20120020,Rikosoikeus,Mikko Tavastia,0.5,,,,Yki Kontula,2012-09-10,,2012-05-08,100.0,0.5,,False,20110052,25.0,2012-09-10,25.0,False,Elias Muonio,0.0,,,,,,Arto Asiakas,Suomi,NaT,Asiakas Arto,Suomi,,Mikko Tavastia,,,Laskutettu,Alv 23 %,25.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 Pahoinpitely,20120020,Rikosoikeus,Mikko Tavastia,0.5,,,,Yki Kontula,2012-05-07,,2012-05-07,100.0,0.5,,False,,,NaT,50.0,False,Elias Muonio,0.0,,,,,,,,NaT,Asiakas Arto,Suomi,,Mikko Tavastia,,,Kirjattu,,50.0,Sähköposti asiakkaalle,Sähköposti asiakkaalle,Email to client,Avoin,Palkkio
 Pahoinpitely,20120020,Rikosoikeus,Mikko Tavastia,0.0,Laskutettava,,,Yki Kontula,2012-05-09,,2012-05-09,,0.0,,False,,,NaT,,False,Elias Muonio,0.0,,,,,,,,NaT,Asiakas Arto,Suomi,,Mikko Tavastia,,,Kirjattu,Alv 22 %,5.25,Valokopiot,Valokopiot,Making copies,Avoin,Kulu
 Perheoikeus   oikeusturvatapaus,20120021,Perheoikeus,Kati Alley,5.999999999999999,,,,Yki Kontula,2012-11-05,Asiantuntija,2012-05-24,300.0,5.999999999999999,,False,20110048,900.0,2012-05-24,900.0,False,Kati Alley,0.0,,,,,,Arto Asiakas,Suomi,NaT,Asiakas Arto,Suomi,,Kati Alley,,,Maksettu,Alv 23 %,900.0,Konsultointi asiakkaan luona,Konsultointi asiakkaan luona,Consultation at customer's,Tulostettu,Palkkio
 Perheoikeus   oikeusturvatapaus,20120021,Perheoikeus,Kati Alley,62.0,,,,Yki Kontula,2012-11-05,Asiantuntija,2012-05-24,300.0,62.0,,False,20110048,6000.0,2012-05-24,6000.0,False,Kati Alley,6000.0,,,,,,Arto Asiakas,Suomi,NaT,Asiakas Arto,Suomi,,Kati Alley,,,Maksettu,Alv 23 %,6000.0,Laadittu kirje,Laadittu kirje,Writing a letter,Tulostettu,Palkkio
" Lomakiinteistön arviointi, Lohja",20120022,Arviointipalvelu - Asuinhuoneistot,Viivi Vuosaari,0.0,,Arviointipalvelu,Arviointipalvelu,Viivi Vuosaari,2012-06-15,,2012-06-15,,0.0,,False,,,NaT,,False,Viivi Vuosaari,0.0,,,,,,,,NaT,Kummitus Kasper,Suomi,Customer,Viivi Vuosaari,,,Kirjattu,Alv 9 %,26.92,Kilometrikorvaus,Kilometrikorvaus,Mileage allowance,Avoin,Kulu
" Lomakiinteistön arviointi, Lohja",20120022,Arviointipalvelu - Asuinhuoneistot,Jopi Jalkapuoli,5.0,,Arviointipalvelu,Arviointipalvelu,Viivi Vuosaari,2012-06-21,,2012-06-21,670.0,5.0,,False,,,NaT,3320.0,False,Viivi Vuosaari,0.0,,,,,,,,NaT,Kummitus Kasper,Suomi,Customer,Viivi Vuosaari,,,Kirjattu,,3350.0,Laadittu kirje,Laadittu kirje,Writing a letter,Avoin,Palkkio
" Lomakiinteistön arviointi, Lohja",20120022,Arviointipalvelu - Asuinhuoneistot,Viivi Vuosaari,0.0,,Arviointipalvelu,Arviointipalvelu,Viivi Vuosaari,2012-06-15,,2012-06-15,,0.0,,False,,,NaT,,False,Viivi Vuosaari,0.0,,,,,,,,NaT,Kummitus Kasper,Suomi,Customer,Viivi Vuosaari,,,Kirjattu,,16.0,"Puolipäiväraha kotimaa, ähtärin reissu",Puolipäiväraha kotimaa,"Half per-diem, domestic",Avoin,Kulu
" Lomakiinteistön arviointi, Lohja",20120022,Arviointipalvelu - Asuinhuoneistot,Jopi Jalkapuoli,2.0,,Arviointipalvelu,Arviointipalvelu,Viivi Vuosaari,2012-06-21,,2012-06-21,670.0,2.0,,False,,,NaT,70.0,False,Viivi Vuosaari,0.0,,,,,,,,NaT,Kummitus Kasper,Suomi,Customer,Viivi Vuosaari,,,Kirjattu,,100.0,haastehakemuksen laatiminen lohjan käräjäoikeuteen,haastehakemuksen laatiminen,Writing a complaint,Avoin,Palkkio
" Arvointi, Lempäälä, Matti",20120023,Arviointipalvelu - Tontit,Nelli Niittykumpu,0.0,,Arviointipalvelu,Arviointipalvelu,Nelli Niittykumpu,2012-06-13,,2012-06-13,,0.0,,False,,,NaT,,False,Nelli Niittykumpu,0.0,,,,,,,,NaT,Meikäläinen Matti,Suomi,Key customer,Nelli Niittykumpu,,,Kirjattu,Alv 23 %,203.25,Kaupparekisteriote,Kaupparekisteriote,Trade register document,Avoin,Kulu
" Arvointi, Lempäälä, Matti",20120023,Arviointipalvelu - Tontit,Nelli Niittykumpu,8.0,,Arviointipalvelu,Arviointipalvelu,Nelli Niittykumpu,2012-06-14,,2012-06-14,85.0,10.0,,False,,,NaT,650.0,False,Nelli Niittykumpu,0.0,,,,,,,,NaT,Meikäläinen Matti,Suomi,Key customer,Nelli Niittykumpu,,,Kirjattu,,680.0,"Kohdekielellä, tulostuu asiakkaalle",Matkustamiseen käytetty aika,Travel time,Avoin,Palkkio
" Arvointi, Lempäälä, Matti",20120023,Arviointipalvelu - Tontit,Nelli Niittykumpu,0.0,,Arviointipalvelu,Arviointipalvelu,Nelli Niittykumpu,2012-06-15,,2012-06-15,,0.0,,False,,,NaT,,False,Nelli Niittykumpu,0.0,,,,,,,,NaT,Meikäläinen Matti,Suomi,Key customer,Nelli Niittykumpu,,,Kirjattu,,595.0,Kokopäiväraha kotimaa,Kokopäiväraha kotimaa,"Per-diem, domestic",Avoin,Kulu
" Arvointi, Lempäälä, Matti",20120023,Arviointipalvelu - Tontit,Nelli Niittykumpu,0.0,,Arviointipalvelu,Arviointipalvelu,Nelli Niittykumpu,2012-06-28,,2012-06-28,200.0,10.0,,False,,,NaT,9970.0,False,Nelli Niittykumpu,0.0,,,,,,,,NaT,Meikäläinen Matti,Suomi,Key customer,Nelli Niittykumpu,,,Kirjattu,,10000.0,hki-ivalo,Tutkittu asiaa,Investigation,Avoin,Palkkio
 Arviointipalvelu / Helsinki / Kati Kivinen,20120024,Arviointipalvelu - Tontit,Helen Hakaniemi,0.0,,Arviointipalvelu,Arviointipalvelu,Helen Hakaniemi,2012-06-15,,2012-06-15,,0.0,Kauppa,False,,,NaT,,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Intiaanit Oy,Suomi,Key customer,Helen Hakaniemi,,,Kirjattu,Alv 9 %,17.43,Kopiot tärkeistä papereista,kopioita,Copies,Avoin,Kulu
 Arviointipalvelu / Helsinki / Kati Kivinen,20120024,Arviointipalvelu - Tontit,Helen Hakaniemi,1.0,,Arviointipalvelu,Arviointipalvelu,Helen Hakaniemi,2012-06-15,,2012-06-15,500.0,1.0,Kauppa,False,,,NaT,470.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Intiaanit Oy,Suomi,Key customer,Helen Hakaniemi,,,Kirjattu,,500.0,Laadittu kirje,Laadittu kirje,Writing a letter,Avoin,Palkkio
 Arviointipalvelu / Helsinki / Kati Kivinen,20120024,Arviointipalvelu - Tontit,Kati Alley,1.0,,Arviointipalvelu,Arviointipalvelu,Helen Hakaniemi,2012-06-15,Asiantuntija,2012-06-15,500.0,1.0,Kauppa,False,,,NaT,250.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Intiaanit Oy,Suomi,Key customer,Helen Hakaniemi,,,Kirjattu,,250.0,"Puhelinneuvottelu Kivinen vs. Räikkönen
Käyty läpi tärkeitä asioita",Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 Arviointipalvelu / Helsinki / Kati Kivinen,20120024,Arviointipalvelu - Tontit,Kati Alley,4.5,,Arviointipalvelu,Arviointipalvelu,Helen Hakaniemi,2012-06-15,Asiantuntija,2012-06-15,400.0,10.0,Kauppa,False,,,NaT,2000.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Intiaanit Oy,Suomi,Key customer,Helen Hakaniemi,,,Kirjattu,,2000.0,Tapaaminen toimistolla Sorasen kanssa.,Neuvottelu,Negotiation,Avoin,Palkkio
 dog,20120025,Arviointipalvelu - Asuinhuoneistot,Jari London,2.4,,,,Yki Kontula,2014-07-08,,2014-07-08,200.0,2.4,Kauppa,False,2014-0092,200.0,2014-07-08,200.0,False,Yki Kontula,80.65,,,,,,Koirulaisen kotipaja,Suomi,NaT,Koirulaisen kotipaja,Suomi,Partner,Yki Kontula,,,Maksettu,Alv 24 %,200.0,Esiintyminen oikeudessa,Esiintyminen oikeudessa,Court appearance,Avoin,Palkkio
 Konsultointia 50/50,20120026,Konsultointia,Kati Alley,0.0,,,,Kustaa Kulosaari,2012-10-09,Asiantuntija,2012-06-25,,0.0,,False,20110051,17.5,2012-06-25,,False,Kati Alley,17.5,Kolmio Oy,Suomi,,Nelli Niittykumpu,Asiakas,Ahdinko Oy,Norja,2012-10-09,Ahdinko Oy,Norja,,Kati Alley,,,Maksettu,Alv 23 %,35.0,Kokopäiväraha kotimaa,Kokopäiväraha kotimaa,"Per-diem, domestic",Maksettu,Kulu
 Konsultointia 50/50,20120026,Konsultointia,Kati Alley,10.0,,,,Kustaa Kulosaari,2012-09-24,Asiantuntija,2012-09-24,300.0,10.0,,False,2012-0041,750.0,2012-09-24,1500.0,False,Kati Alley,0.0,Kolmio Oy,Suomi,,Nelli Niittykumpu,Asiakas,British Ltd,Yhdistynyt kuningaskunta,NaT,Ahdinko Oy,Norja,,Kati Alley,,,Laskutettu,Veroton,1500.0,Käynti asiakkaan luona,Käynti asiakkaan luona,Visiting the customer,Peruttu,Palkkio
 Konsultointia 50/50,20120026,Konsultointia,Kati Alley,4.0,,,,Kustaa Kulosaari,2013-05-20,Asiantuntija,2012-09-24,300.0,4.0,,False,2013-0085,300.0,2013-05-20,600.0,False,Kati Alley,0.0,Kolmio Oy,Suomi,,Nelli Niittykumpu,Asiakas,Ahdinko Oy,Norja,NaT,Ahdinko Oy,Norja,,Kati Alley,,,Laskutettu,Veroton,600.0,"Käynti asiakkaan luona, Kujala",Käynti asiakkaan luona,Visiting the customer,Avoin,Palkkio
 Konsultointia 50/50,20120026,Konsultointia,Kati Alley,25.0,,,,Kustaa Kulosaari,2012-10-09,Asiantuntija,2012-06-25,300.0,25.0,,False,20110051,1500.0,2012-06-25,3000.0,False,Kati Alley,1500.0,Kolmio Oy,Suomi,,Nelli Niittykumpu,Asiakas,Ahdinko Oy,Norja,2012-10-09,Ahdinko Oy,Norja,,Kati Alley,,,Maksettu,Alv 23 %,3000.0,Neuvottelu tstossa,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
 Arviointipalvelut   Tontit,20120027,Perintöoikeus,Helen Hakaniemi,3.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2012-09-17,,2012-09-17,170.0,3.25,,False,,,NaT,225.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Heikkilä Heikki,Suomi,Customer,Helen Hakaniemi,,,Kirjattu,Veroton,255.0,Käynti asiakkaan luona,Käynti asiakkaan luona,Visiting the customer,Avoin,Palkkio
 Arviointipalvelut   Tontit,20120027,Perintöoikeus,Helen Hakaniemi,1.5,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2012-09-17,,2012-09-17,170.0,1.75,,False,,,NaT,225.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Heikkilä Heikki,Suomi,Customer,Helen Hakaniemi,,,Kirjattu,Veroton,255.0,Käynti asiakkaan luona gwshgs,Käynti asiakkaan luona,Visiting the customer,Avoin,Palkkio
 Arviointipalvelut   Tontit,20120027,Perintöoikeus,Helen Hakaniemi,2.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2012-09-17,,2012-09-17,170.0,2.0,,False,,,NaT,310.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Heikkilä Heikki,Suomi,Customer,Helen Hakaniemi,,,Kirjattu,,340.0,Laadittu kirje asiakkaalle,Laadittu kirje,Writing a letter,Avoin,Palkkio
 Arviointipalvelut   Tontit,20120027,Perintöoikeus,Helen Hakaniemi,0.75,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2012-09-14,,2012-09-14,0.0,0.75,,False,,,NaT,180.0,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Heikkilä Heikki,Suomi,Customer,Helen Hakaniemi,,,Kirjattu,,210.0,Neuvottelu puhelimessa,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 Arviointipalvelut   Tontit,20120027,Perintöoikeus,Helen Hakaniemi,0.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2012-09-17,,2012-09-17,,0.0,,False,,,NaT,,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Heikkilä Heikki,Suomi,Customer,Helen Hakaniemi,,,Kirjattu,Alv 0 %,79.0,Oikeudenkäyntimaksu,Oikeudenkäyntimaksu,Court,Avoin,Kulu
 Arviointipalvelut   Tontit,20120027,Perintöoikeus,Helen Hakaniemi,0.0,,Lakipalveluja,Lakipalveluja,Helen Hakaniemi,2012-09-14,,2012-09-14,,0.0,,False,,,NaT,,False,Helen Hakaniemi,0.0,,,,,,,,NaT,Heikkilä Heikki,Suomi,Customer,Helen Hakaniemi,,,Kirjattu,Alv 0 %,16.0,Puolipäiväraha kotimaa,Puolipäiväraha kotimaa,"Half per-diem, domestic",Avoin,Kulu
 Valitus Helsingin hallinto oikeuteen,20120028,Hallintoasia,Nelli Niittykumpu,0.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2012-11-07,,2012-09-17,,0.0,,False,2012-0048,35.0,2012-11-07,,False,Nelli Niittykumpu,0.0,,,,,,Kalle Johansson,Suomi,NaT,Johansson Kalle,Suomi,Customer,Nelli Niittykumpu,,,Laskutettu,Veroton,35.0,Kokopäiväraha kotimaa,Kokopäiväraha kotimaa,"Per-diem, domestic",Tulostettu,Kulu
 Valitus Helsingin hallinto oikeuteen,20120028,Hallintoasia,Nelli Niittykumpu,0.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2012-11-07,,2012-09-17,222.0,0.0,,False,2012-0048,0.0,2012-11-07,0.0,False,Nelli Niittykumpu,0.0,,,,,,Kalle Johansson,Suomi,NaT,Johansson Kalle,Suomi,Customer,Nelli Niittykumpu,,,Laskutettu,Veroton,0.0,Käynti asiakkaan luona,Käynti asiakkaan luona,Visiting the customer,Tulostettu,Palkkio
 Valitus Helsingin hallinto oikeuteen,20120028,Hallintoasia,Mikko Tavastia,0.0,,Lakipalveluja,,Nelli Niittykumpu,2012-11-08,,2012-11-08,222.0,0.0,,False,,,NaT,0.0,False,Nelli Niittykumpu,0.0,,,,,,,,NaT,Johansson Kalle,Suomi,Customer,Nelli Niittykumpu,,,Kirjattu,,0.0,Muu,Muu,Other,Avoin,Palkkio
 Valitus Helsingin hallinto oikeuteen,20120028,Hallintoasia,Nelli Niittykumpu,1.6,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2012-11-07,,2012-09-06,222.0,1.6,,False,2012-0048,477.6,2012-11-07,453.6,False,Nelli Niittykumpu,0.0,,,,,,Kalle Johansson,Suomi,NaT,Johansson Kalle,Suomi,Customer,Nelli Niittykumpu,,,Laskutettu,Alv 23 %,477.6,Neuvottelu,Neuvottelu,Negotiation,Tulostettu,Palkkio
 Valitus Helsingin hallinto oikeuteen,20120028,Hallintoasia,Nelli Niittykumpu,0.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2012-11-07,,2012-09-17,200.0,0.0,,False,2012-0048,0.0,2012-11-07,0.0,False,Nelli Niittykumpu,0.0,,,,,,Kalle Johansson,Suomi,NaT,Johansson Kalle,Suomi,Customer,Nelli Niittykumpu,,,Laskutettu,Alv 23 %,0.0,Tid för resor,Matkustamiseen käytetty aika,Travel time,Tulostettu,Palkkio
 Valitus Helsingin hallinto oikeuteen,20120028,Hallintoasia,Nelli Niittykumpu,0.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2012-11-07,,2012-09-17,,0.0,,False,2012-0048,59.4,2012-11-07,,False,Nelli Niittykumpu,0.0,,,,,,Kalle Johansson,Suomi,NaT,Johansson Kalle,Suomi,Customer,Nelli Niittykumpu,,,Laskutettu,Veroton,59.4,kilometer,Kilometrikorvaus,Mileage allowance,Tulostettu,Kulu
 Valitus Helsingin hallinto oikeuteen,20120028,Hallintoasia,Nelli Niittykumpu,0.0,,Lakipalveluja,Lakipalveluja,Nelli Niittykumpu,2012-11-07,,2012-09-01,,0.0,,False,2012-0048,3.8,2012-11-07,,False,Nelli Niittykumpu,0.0,,,,,,Kalle Johansson,Suomi,NaT,Johansson Kalle,Suomi,Customer,Nelli Niittykumpu,,,Laskutettu,Alv 23 %,3.8,kopioita,kopioita,Copies,Tulostettu,Kulu
 Rahoituscase,20120029,Rahoitusoikeus,Kati Alley,6.0,,,,Nelli Niittykumpu,2013-03-12,Asiantuntija,2013-03-12,300.0,6.0,,False,2013-0076,630.0,2013-03-12,900.0,False,Kati Alley,0.0,,,,,,Kolmio Oy,Suomi,NaT,Kolmio Oy,Suomi,Customer,Kati Alley,,,Laskutettu,Alv 24 %,900.0,Haastehakemuksen työstäminen,Haastehakemuksen työstäminen,Writing a complaint,Avoin,Palkkio
 Rahoituscase,20120029,Rahoitusoikeus,Kati Alley,0.0,,,,Nelli Niittykumpu,2013-03-12,Asiantuntija,2012-10-03,,0.0,,False,2013-0076,74.03,2013-03-12,,False,Kati Alley,0.0,,,,,,Kolmio Oy,Suomi,NaT,Kolmio Oy,Suomi,Customer,Kati Alley,,,Laskutettu,Alv 24 %,105.75,Kilometrikorvaus,Kilometrikorvaus,Mileage allowance,Avoin,Kulu
 Rahoituscase,20120029,Rahoitusoikeus,Jari London,2.0,,,,Nelli Niittykumpu,2013-02-01,,2013-02-01,50.0,2.0,,False,,,NaT,100.0,False,Kati Alley,0.0,,,,,,,,NaT,Kolmio Oy,Suomi,Customer,Kati Alley,,,Kirjattu,,100.0,Muu,Muu,Other,Avoin,Palkkio
 Rahoituscase,20120029,Rahoitusoikeus,Kati Alley,4.0,,,,Nelli Niittykumpu,2013-03-12,Asiantuntija,2012-10-03,300.0,4.0,,False,2013-0076,420.0,2013-03-12,600.0,False,Kati Alley,0.0,,,,,,Kolmio Oy,Suomi,NaT,Kolmio Oy,Suomi,Customer,Kati Alley,,,Laskutettu,Alv 24 %,600.0,Neuvottelu,Neuvottelu,Negotiation,Avoin,Palkkio
 Rahoituscase,20120029,Rahoitusoikeus,Kati Alley,1.0,,,,Nelli Niittykumpu,2013-03-12,Asiantuntija,2012-10-03,300.0,1.0,,False,2013-0076,105.0,2013-03-12,150.0,False,Kati Alley,0.0,,,,,,Kolmio Oy,Suomi,NaT,Kolmio Oy,Suomi,Customer,Kati Alley,,,Laskutettu,Alv 24 %,150.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 Rahoituscase,20120029,Rahoitusoikeus,Kati Alley,4.0,,,,Nelli Niittykumpu,2013-05-15,Asiantuntija,2013-05-14,300.0,4.0,,False,2013-0080,420.0,2013-05-15,600.0,False,Kati Alley,0.0,,,,,,Kolmio Oy,Suomi,NaT,Kolmio Oy,Suomi,Customer,Kati Alley,,,Laskutettu,Alv 24 %,600.0,Tapaaminen toimistolla,Neuvottelu,Negotiation,Avoin,Palkkio
 Perintöasia,20120030,Perintöoikeus,Helen Hakaniemi,0.0,,,,Helen Hakaniemi,2012-10-09,,2012-10-09,,0.0,,False,2012-0046,39.36,2012-10-09,,False,Helen Hakaniemi,0.0,,,,,,Ismo Ismola,Suomi,NaT,Ismola Ismo,Suomi,,Helen Hakaniemi,,,Laskutettu,Veroton,56.23,Kopiokulut,Luokittelematon,Unclassified,Tulostettu,Kulu
 Perintöasia,20120030,Perintöoikeus,Helen Hakaniemi,4.51,,,,Helen Hakaniemi,2012-10-09,,2012-10-08,100.0,4.51,,False,2012-0046,157.5,2012-10-09,195.0,False,Helen Hakaniemi,0.0,,,,,,Ismo Ismola,Suomi,NaT,Ismola Ismo,Suomi,,Helen Hakaniemi,,,Laskutettu,Alv 23 %,225.0,Laadittu kirje,Laadittu kirje,Writing a letter,Tulostettu,Palkkio
 Perintöasia,20120030,Perintöoikeus,Helen Hakaniemi,4.51,,,,Helen Hakaniemi,2012-10-09,,2012-10-08,100.0,4.51,,False,2012-0046,157.5,2012-10-09,195.0,False,Helen Hakaniemi,0.0,,,,,,Ismo Ismola,Suomi,NaT,Ismola Ismo,Suomi,,Helen Hakaniemi,,,Laskutettu,Alv 23 %,225.0,Laadittu kirje päämiehelle,Laadittu kirje,Writing a letter,Tulostettu,Palkkio
 Perintöasia,20120030,Perintöoikeus,Helen Hakaniemi,4.0,,,,Helen Hakaniemi,2012-10-09,,2012-10-08,120.0,4.0,,False,2012-0046,182.0,2012-10-09,230.0,False,Helen Hakaniemi,0.0,,,,,,Ismo Ismola,Suomi,NaT,Ismola Ismo,Suomi,,Helen Hakaniemi,,,Laskutettu,Alv 23 %,260.0,"Puhelinneuvottelu
Kujala vs. Soranen",Muu,Other,Tulostettu,Palkkio
 Testamentti,20120031,Perintöoikeus,Jari London,4.0,,,,Lenita Lauttasaari,2013-02-20,,2013-01-04,200.0,4.0,,False,2013-0077,400.0,2013-02-20,400.0,False,Jari London,0.0,,,,,,Ville Valo,Suomi,NaT,Valo Ville,Suomi,,Jari London,,,Laskutettu,Alv 24 %,400.0,Esiintyminen oikeudessa,Esiintyminen oikeudessa,Court appearance,Avoin,Palkkio
 Testamentti,20120031,Perintöoikeus,Nelli Niittykumpu,2.0,,,,Lenita Lauttasaari,2013-02-20,,2012-10-05,170.0,2.0,,False,2013-0077,50.0,2013-02-20,20.0,False,Jari London,0.0,,,,,,Ville Valo,Suomi,NaT,Valo Ville,Suomi,,Jari London,,,Laskutettu,Alv 24 %,50.0,Laadittu kirje Tepposelle,Laadittu kirje,Writing a letter,Avoin,Palkkio
 Testamentti,20120031,Perintöoikeus,Nelli Niittykumpu,0.0,,,,Lenita Lauttasaari,2013-02-20,,2012-10-09,,0.0,,False,2013-0077,5.7,2013-02-20,,False,Jari London,0.0,,,,,,Ville Valo,Suomi,NaT,Valo Ville,Suomi,,Jari London,,,Laskutettu,Alv 24 %,5.7,kopioita 15 kpl,kopioita,Copies,Avoin,Kulu
" Kokko, Kalle, pahoinpitely",20120032,Hallintoasia,Nelli Niittykumpu,0.0,,,,Nelli Niittykumpu,2012-11-07,,2012-11-07,,0.0,,False,,,NaT,,False,Jopi Jalkapuoli,0.0,,,,,,,,NaT,Kokko Kalle,Suomi,,Jopi Jalkapuoli,,,Kirjattu,Alv 9 %,50.46,Junalippu,Kaupparekisteriote,Trade register document,Avoin,Kulu
" Kokko, Kalle, pahoinpitely",20120032,Hallintoasia,Mikko Tavastia,2.0,,,,Nelli Niittykumpu,2012-11-08,,2012-11-08,120.0,1.0,,False,,,NaT,333.0,False,Jopi Jalkapuoli,0.0,,,,,,,,NaT,Kokko Kalle,Suomi,,Jopi Jalkapuoli,,,Kirjattu,,333.0,Neuvottelu tstossa,Neuvottelu tstossa,Meeting at the office,Avoin,Palkkio
" Kokko, Kalle, pahoinpitely",20120032,Hallintoasia,Jari London,0.0,,,,Nelli Niittykumpu,2013-03-20,,2013-03-20,,0.0,,False,,,NaT,,False,Jopi Jalkapuoli,0.0,,,,,,,,NaT,Kokko Kalle,Suomi,,Jopi Jalkapuoli,,,Kirjattu,,19.0,kopioita,kopioita,Copies,Avoin,Kulu
" Rikosasia, Mikko Maijanen",20120033,Rikosoikeus,Nelli Niittykumpu,8.0,,,,Helen Hakaniemi,2012-11-07,,2012-11-07,120.0,8.0,,False,2012-0050,501.48,2012-11-07,686.4,False,Kati Alley,0.0,,,,,,Mikko Maijanen,Suomi,NaT,Maijanen Mikko,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 23 %,716.4,Avustaminen oikeudessa,Muu,Other,Tulostettu,Palkkio
" Rikosasia, Mikko Maijanen",20120033,Rikosoikeus,Helen Hakaniemi,0.0,,,,Helen Hakaniemi,2012-11-07,,2012-11-05,,0.0,,False,2012-0050,15.74,2012-11-07,,False,Kati Alley,0.0,,,,,,Mikko Maijanen,Suomi,NaT,Maijanen Mikko,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 23 %,22.48,Km-korvaus,Luokittelematon,Unclassified,Tulostettu,Kulu
" Rikosasia, Mikko Maijanen",20120033,Rikosoikeus,Elias Muonio,6.51,,,,Helen Hakaniemi,2012-11-07,,2012-11-06,150.0,8.0,,False,2012-0050,522.41,2012-11-07,746.3,False,Kati Alley,0.0,,,,,,Mikko Maijanen,Suomi,NaT,Maijanen Mikko,Suomi,,Helen Hakaniemi,,,Maksettu,Veroton,746.3,Käynti asiakkaan luona,Käynti asiakkaan luona,Visiting the customer,Tulostettu,Palkkio
" Rikosasia, Mikko Maijanen",20120033,Rikosoikeus,Helen Hakaniemi,2.0,,,,Helen Hakaniemi,2012-11-07,,2012-11-07,120.0,2.0,,False,2012-0050,125.37,2012-11-07,149.1,False,Kati Alley,0.0,,,,,,Mikko Maijanen,Suomi,NaT,Maijanen Mikko,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 23 %,179.1,Laadittu kirje,Laadittu kirje,Writing a letter,Tulostettu,Palkkio
" Rikosasia, Mikko Maijanen",20120033,Rikosoikeus,Helen Hakaniemi,4.0,,,,Helen Hakaniemi,2012-11-07,,2012-11-07,120.0,4.0,,False,2012-0050,250.74,2012-11-07,328.2,False,Kati Alley,0.0,,,,,,Mikko Maijanen,Suomi,NaT,Maijanen Mikko,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 23 %,358.2,Tehty töitä,Muu,Other,Tulostettu,Palkkio
" Oikeusturvatapaus, Eero Eerola",20120034,Konsultointia,Helen Hakaniemi,2.0,,,,Helen Hakaniemi,2012-11-07,,2012-11-07,170.0,2.0,,False,2012-0052,752.0,2012-11-07,722.0,False,Helen Hakaniemi,0.0,,,,,,Eero Eerola,Suomi,NaT,Eerola Eero,Suomi,,Helen Hakaniemi,,,Laskutettu,Alv 23 %,752.0,Laadittu kirje,Laadittu kirje,Writing a letter,Tulostettu,Palkkio
" Marjanen, Mikko, vahingonteko",20120035,Velkomusasia,Helen Hakaniemi,0.0,,,,Helen Hakaniemi,2013-01-04,,2013-01-04,,0.0,,False,2013-0062,105.0,2013-01-04,,False,Nelli Niittykumpu,0.0,,,,,,Mikko Maijanen,Suomi,NaT,Maijanen Mikko,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 24 %,105.0,Kokopäiväraha kotimaa,Kokopäiväraha kotimaa,"Per-diem, domestic",Tulostettu,Kulu
" Marjanen, Mikko, vahingonteko",20120035,Velkomusasia,Helen Hakaniemi,32.0,,,,Helen Hakaniemi,2013-01-04,,2013-01-04,170.0,32.0,,False,2013-0062,1000.0,2013-01-04,970.0,False,Nelli Niittykumpu,0.0,,,,,,Mikko Maijanen,Suomi,NaT,Maijanen Mikko,Suomi,,Nelli Niittykumpu,,,Laskutettu,Alv 24 %,1000.0,Konsultointi asiakkaan luona,Konsultointi asiakkaan luona,Consultation at customer's,Tulostettu,Palkkio
